Gene Z_eqtl p_eqtl Z_twas p_twas newLfdr
A1BG -0.126284188948819 0.899506971447642 -1.29373064445664 0.195758476405907 1
A2M -0.527300554246781 0.597984889439471 0.377453979358751 0.705836258521711 1
A3GALT2 -0.603874080402381 0.545927362536935 -0.102634213864803 0.918253287480102 1
A4GALT -1.91807565540486 0.0551014188264469 1.06675890945493 0.286080718006997 1
A4GNT -0.286001507965577 0.774876966587126 -0.548530764390636 0.583327511134508 1
AAAS -1.35671870393809 0.174870607121836 -1.26417744159699 0.206166345710855 1
AACS -0.109858922191628 0.912521260633206 -1.2268617324793 0.219874563657768 1
AADAC -0.451820616356181 0.651398216342713 0.410790234804153 0.681226354232712 1
AADAT 1.17907893928069 0.238366744019467 -0.0816284846624075 0.934942149390432 1
AAGAB 0.0445480588005108 0.964467544592434 0.85486406626547 0.392626405716512 1
AAMDC -1.128241670082 0.259217870064447 1.74515711978613 0.0809575230379852 1
AAMP -1.34748790238453 0.177823147082129 0.271939430488684 0.78566859213834 1
AANAT -0.37811705609702 0.70534363836177 0.0234065055847168 0.981326015722697 1
AAR2 -0.0495706268249689 0.960464554242583 -1.47732162475586 0.139589444004455 1
AARD -0.199402647621968 0.841947789568577 0.491048181370796 0.623392370343663 1
AARS2 -3.08174631136267 0.00205790140371709 0.623252516747281 0.533118595650007 1
AASDH -0.637371893234178 0.523882631813281 1.03296066339108 0.301622307665435 1
AASS 0.397552711690926 0.690959923944957 -0.979068875312805 0.327545949174629 1
AATK -2.65119773544884 0.00802068689727753 1.33692369416636 0.181247545720964 1
ABAT -1.20038605023786 0.229989444024919 0.185409069061279 0.852908195663058 1
ABCA1 0.971123028049106 0.331487017739448 0.311758276927593 0.75522423492486 1
ABCA10 -1.86830014096823 0.061720247002508 0.0246543250977993 0.980330687286196 1
ABCA13 -0.538944159854254 0.589925385290679 0.800214564962431 0.423586492522351 1
ABCA2 -1.73024494979308 0.0835865204838294 -0.340174496173859 0.733725123238573 1
ABCA3 0.976308349177668 0.328911683719928 -0.639721691608429 0.522353550609942 1
ABCA5 0.207599766631616 0.83554148659596 0.734625509983426 0.462567597489825 1
ABCA6 -0.0763213673015445 0.939163426773268 2.26710605621338 0.0233837477091999 1
ABCA7 -0.374610541179143 0.707950132291899 0.390189022341128 0.696396778495844 1
ABCA8 -1.1690524466771 0.242382501358549 -0.823451936244965 0.410251038864125 1
ABCA9 -1.48509151982784 0.137519582175232 0.786376819410138 0.431646759707972 1
ABCB1 -0.946331543371393 0.343979509528845 -1.64218759536743 0.100551132636153 1
ABCB10 -1.39859675246405 0.161933940754755 -2.2173924446106 0.0265962855633846 1
ABCB4 0.899718206167948 0.368270232073896 1.24897801876068 0.211673113706333 1
ABCB6 0.216991402580215 0.828215045071208 1.32258701324463 0.185972755363464 1
ABCB8 -1.70383360694366 0.0884121775199807 1.61704323185387 0.105868949306882 1
ABCB9 -0.540987755309148 0.588516022556275 -2.02175974845886 0.043201177972433 1
ABCC1 0.024397071441732 0.980535884282725 -0.405797690153122 0.684891255999488 1
ABCC10 -2.08030464149578 0.0374975993475938 1.0448055267334 0.296112860040617 1
ABCC2 0.650279283502282 0.515511836284133 0.0974719132644412 0.922351637970043 1
ABCC3 -1.71968600837541 0.0854895324971432 1.42217342719462 0.154975910880364 1
ABCC4 -1.2571510413531 0.208698947660888 -2.2649057746289 0.0235184623408037 1
ABCC5 -0.0807645132957253 0.935629230128911 2.60557770729065 0.00917194658058664 1
ABCC8 1.92836353991496 0.0538099235446953 -1.49100597743759 0.135959925567367 1
ABCC9 0.302705230150493 0.762114511605837 -0.852976224972577 0.393672488811094 1
ABCD2 -1.31879614113481 0.187237274692227 -1.05433961491792 0.291727457821907 1
ABCD3 -0.41149351940195 0.680710692263778 -0.782857037943063 0.433711068595066 1
ABCD4 -1.76235783265999 0.0780088583453251 -0.254142731428146 0.799385291919957 1
ABCF1 0.254399371740179 0.799187036281458 4.40967556415545 1.03525600105798e-05 1
ABCF2 -0.324864017133988 0.745283991193936 0.0808798189092695 0.935537529554061 1
ABCF3 0.173884544409603 0.86195619936078 0.331981247540931 0.739903419057232 1
ABCG2 0.661325578243495 0.508403541441806 -1.97538100729352 0.0482249264937402 1
ABCG4 -1.7865970899853 0.0740026323867369 2.1423533741685 0.0321650568438793 1
ABHD10 -0.594537470236776 0.552152688395737 0.775683999061584 0.437935589810265 1
ABHD11 -0.183173181148229 0.854662136674379 1.95548414114495 0.0505259534082257 1
ABHD12B 1.61595139022861 0.106104823377409 -0.935138583183288 0.349716884842607 1
ABHD13 -0.648254745262383 0.516820198797411 0.517999231252975 0.604458805692435 1
ABHD14A -0.349528532975279 0.726692553730191 1.15753948688507 0.247052016230301 1
ABHD14B 0.571179499805604 0.567877973018773 -1.91370224952698 0.055658211470728 1
ABHD15 0.0720759660208229 0.942541452806134 -0.119233199363524 0.905090604963779 1
ABHD16A -1.34170354729079 0.179692136408301 0.6118104775404 0.540663156753542 1
ABHD17A -1.20887279658052 0.226711718743226 0.237074494361877 0.812598998927741 1
