Gene Z_eqtl p_eqtl Z_twas p_twas newLfdr
A1BG 0.611953544953288 0.540568493604864 -1.29373064445664 0.195758476405907 0.999999999996117
A2M 0.864076032470013 0.387546124316128 0.377453979358751 0.705836258521711 0.999999999999996
A3GALT2 0.629044263313815 0.529320078401473 -0.102634213864803 0.918253287480102 0.999999999999999
A4GALT -1.1661951072212 0.243535570332059 1.06675890945493 0.286080718006997 0.999999999999267
A4GNT 1.19725035892471 0.231208986718291 -0.548530764390636 0.583327511134508 0.999999999999984
AAAS -1.05996291053948 0.289161473111415 -1.26417744159699 0.206166345710855 0.999999999996873
AACS 0.0129217010873451 0.989690261107363 -1.2268617324793 0.219874563657768 0.999999999997621
AADAC 0.651597283693233 0.514661000500661 0.410790234804153 0.681226354232712 0.999999999999994
AADAT 0.437278255789786 0.661909562764159 -0.0816284846624075 0.934942149390432 0.999999999999999
AAGAB -0.97583503771292 0.329146218602821 0.85486406626547 0.392626405716512 0.999999999999846
AAMDC -0.204845733000171 0.837692654800616 1.74515711978613 0.0809575230379852 0.999999999896747
AAMP -1.16102326723597 0.245632437473319 0.271939430488684 0.78566859213834 0.999999999999998
AANAT -0.726511133224589 0.467525484920555 0.0234065055847168 0.981326015722697 0.999999999999999
AAR2 -0.690904238665319 0.489625722260469 -1.47732162475586 0.139589444004455 0.999999999985162
AARD 1.11757754720301 0.263747462632993 0.491048181370796 0.623392370343663 0.99999999999999
AARS2 -0.209517260861622 0.834044462174174 0.623252516747281 0.533118595650007 0.999999999999972
AASDH -0.753043653832824 0.451423682053057 1.03296066339108 0.301622307665435 0.999999999999428
AASS -0.169359947103666 0.865513525940114 -0.979068875312805 0.327545949174629 0.999999999999615
AATK 0.28709634461225 0.774038550997463 1.33692369416636 0.181247545720964 0.999999999994674
ABAT -0.708405650889726 0.478693384242268 0.185409069061279 0.852908195663058 0.999999999999999
ABCA1 0.118739006485794 0.905482132431318 0.311758276927593 0.75522423492486 0.999999999999997
ABCA10 -1.40193267477488 0.160935352103028 0.0246543250977993 0.980330687286196 1
ABCA13 -1.13301404185122 0.257208356581057 0.800214564962431 0.423586492522351 0.999999999999897
ABCA2 -0.866363628487122 0.386290783117572 -0.340174496173859 0.733725123238573 0.999999999999997
ABCA3 -0.343393415919646 0.731302512078235 -0.639721691608429 0.522353550609942 0.999999999999969
ABCA5 0.457319503292855 0.647441413347545 0.734625509983426 0.462567597489825 0.999999999999937
ABCA6 -1.10292910207069 0.270057954983524 2.26710605621338 0.0233837477091999 0.999999995821261
ABCA7 0.0666950135055781 0.9468245041208 0.390189022341128 0.696396778495844 0.999999999999995
ABCA8 -0.526037035877169 0.598862474648415 -0.823451936244965 0.410251038864125 0.999999999999878
ABCA9 -0.670726030584773 0.502395076959554 0.786376819410138 0.431646759707972 0.999999999999907
ABCB1 -0.336952601731546 0.736152631073492 -1.64218759536743 0.100551132636153 0.999999999950897
ABCB10 0.286068787541109 0.774825436940691 -2.2173924446106 0.0265962855633846 0.999999997045451
ABCB4 -0.133907503920429 0.893475716460445 1.24897801876068 0.211673113706333 0.999999999997202
ABCB6 0.646431692338323 0.517999821297385 1.32258701324463 0.185972755363464 0.999999999995204
ABCB8 -0.480429452637037 0.63092205574977 1.61704323185387 0.105868949306882 0.999999999959068
ABCB9 0.0168814265738825 0.986531210103788 -2.02175974845886 0.043201177972433 0.999999999254488
ABCC1 -0.0648139330360881 0.94832214781842 -0.405797690153122 0.684891255999488 0.999999999999995
ABCC10 -0.361157022467307 0.717982067989248 1.0448055267334 0.296112860040617 0.999999999999376
ABCC2 1.36511585998724 0.172216637977942 0.0974719132644412 0.922351637970043 0.999999999999999
ABCC3 1.00678171506037 0.314039683399534 1.42217342719462 0.154975910880364 0.999999999990073
ABCC4 1.23954169513989 0.215144957629332 -2.2649057746289 0.0235184623408037 0.999999995884761
ABCC5 0.15228457754669 0.878962488383267 2.60557770729065 0.00917194658058664 0.99999995748813
ABCC8 -0.108386701466108 0.913688949680767 -1.49100597743759 0.135959925567367 0.999999999983607
ABCC9 -0.0344845434772693 0.972490767536499 -0.852976224972577 0.393672488811094 0.999999999999848
ABCD2 0.984332978348049 0.324951819647485 -1.05433961491792 0.291727457821907 0.999999999999331
ABCD3 -2.12366810287453 0.0336979064063669 -0.782857037943063 0.433711068595066 0.99999999999991
ABCD4 -1.43509202335066 0.151260876286782 -0.254142731428146 0.799385291919957 0.999999999999998
ABCF1 -0.449400545386006 0.653142737956662 4.40967556415545 1.03525600105798e-05 0.998578052275137
ABCF2 -1.44706018887377 0.147880066870639 0.0808798189092695 0.935537529554061 0.999999999999999
ABCF3 0.855259193705181 0.392407672719315 0.331981247540931 0.739903419057232 0.999999999999997
ABCG2 -0.932338498062805 0.351161617931978 -1.97538100729352 0.0482249264937402 0.999999999463613
ABCG4 0.75869538861522 0.448034796067872 2.1423533741685 0.0321650568438793 0.999999998253703
ABHD10 0.0719361222582481 0.942652743097958 0.775683999061584 0.437935589810265 0.999999999999915
ABHD11 -0.885461654008076 0.375907692445814 1.95548414114495 0.0505259534082257 0.999999999534403
ABHD12B 0.77482511842172 0.438443004592262 -0.935138583183288 0.349716884842607 0.999999999999722
ABHD13 -1.39642161785879 0.162587568964388 0.517999231252975 0.604458805692435 0.999999999999987
ABHD14A 1.51524233025676 0.129711046821404 1.15753948688507 0.247052016230301 0.99999999999857
ABHD14B 1.29844321811432 0.194135076280413 -1.91370224952698 0.055658211470728 0.999999999654309
ABHD15 0.917139830887704 0.359069371402013 -0.119233199363524 0.905090604963779 0.999999999999999
ABHD16A -0.0382884987857253 0.969457660702908 0.6118104775404 0.540663156753542 0.999999999999974
ABHD17A -0.513650266154507 0.607496529209082 0.237074494361877 0.812598998927741 0.999999999999998
ABHD17C 0.269957531807427 0.787192925647178 1.27918791770935 0.200830889535251 0.999999999996509
ABHD4 -0.998736530078225 0.317922339599048 -1.21447491320492 0.224566423921002 0.999999999997828
ABHD5 -1.04604638812485 0.295539615713873 1.54413616657257 0.122555348889472 0.999999999975878
ABHD6 0.930118654414513 0.352309653240746 0.642801225185394 0.520353088047271 0.999999999999968
ABHD8 -0.352930136304876 0.724140817275737 2.9962104967088 0.00273357664453785 0.999999440257232
ABI1 -0.892885078461587 0.371918718679646 0.385035961866379 0.700210771947534 0.999999999999995
ABI2 -0.792643936303799 0.427985302780337 1.56859302520752 0.116742798687515 0.999999999971191
ABI3 -0.252569650687525 0.800600785001524 -0.79158091545105 0.428605078442434 0.999999999999904
ABI3BP 1.09002018860169 0.275704251051919 0.1266214424835 0.899240024894913 0.999999999999999
ABL1 -2.24894395879547 0.0245160617638148 0.404965370893478 0.685502965577006 0.999999999999995
ABL2 -0.0504900340815478 0.959731890927846 -1.79877984743559 0.0720535123790175 0.999999999848164
ABLIM1 -2.24710318506234 0.024633433425895 1.39095461368561 0.164239190116761 0.999999999992095
ABLIM2 0.458883404187469 0.646317896992939 1.30418384075165 0.19217090812247 0.999999999995808
ABLIM3 0.49556007934357 0.620204824079712 0.381055772304535 0.703161864512369 0.999999999999995
