Gene Z_eqtl p_eqtl Z_twas p_twas
A1BG 0.212312161047434 0.831863508550982 -1.29373064445664 0.195758476405907
A2M -0.87397918696131 0.382129588321787 0.377453979358751 0.705836258521711
A3GALT2 -1.79892956850889 0.0720298226028199 -0.102634213864803 0.918253287480102
A4GALT -0.891794368460474 0.372503160761867 1.06675890945493 0.286080718006997
A4GNT 1.03617224616453 0.300121792197501 -0.548530764390636 0.583327511134508
AAAS 0.367783684117578 0.713034535837487 -1.26417744159699 0.206166345710855
AACS -0.149685892003698 0.881012439318086 -1.2268617324793 0.219874563657768
AADAC -2.09196050899214 0.0364420484989426 0.410790234804153 0.681226354232712
AADAT -0.612860947953754 0.539968286973193 -0.0816284846624075 0.934942149390432
AAGAB 1.16577093727606 0.243707070566719 0.85486406626547 0.392626405716512
AAMDC 0.0923559886953842 0.926415205854946 1.74515711978613 0.0809575230379852
AAMP 1.01166409005517 0.311698690833451 0.271939430488684 0.78566859213834
AANAT -0.714731455153559 0.474774997184435 0.0234065055847168 0.981326015722697
AAR2 0.341160558889367 0.732982713434012 -1.47732162475586 0.139589444004455
AARD -0.141361301117494 0.887584524453399 0.491048181370796 0.623392370343663
AARS2 0.0951181994893186 0.924220942514457 0.623252516747281 0.533118595650007
AASDH -0.769769425736716 0.441436679060657 1.03296066339108 0.301622307665435
AASS 0.79869868750893 0.42446514801662 -0.979068875312805 0.327545949174629
AATK -0.136688154927378 0.891277292646884 1.33692369416636 0.181247545720964
ABAT 1.11656888774763 0.264178700497462 0.185409069061279 0.852908195663058
ABCA1 0.73301924191068 0.463546693549696 0.311758276927593 0.75522423492486
ABCA10 2.4997385337364 0.0124284997663638 0.0246543250977993 0.980330687286196
ABCA13 0.0618269104625525 0.950700673027688 0.800214564962431 0.423586492522351
ABCA2 1.28241038828 0.199698721949652 -0.340174496173859 0.733725123238573
ABCA3 -1.06038460791759 0.288969661750906 -0.639721691608429 0.522353550609942
ABCA5 1.70143264678755 0.08886177528274 0.734625509983426 0.462567597489825
ABCA6 0.613860384495612 0.539307590441225 2.26710605621338 0.0233837477091999
ABCA7 0.410204744801112 0.681655760572478 0.390189022341128 0.696396778495844
ABCA8 0.350246504864305 0.726153708489281 -0.823451936244965 0.410251038864125
ABCA9 0.47993610684299 0.631272825920427 0.786376819410138 0.431646759707972
ABCB1 0.502744235472199 0.615144104623955 -1.64218759536743 0.100551132636153
ABCB10 0.635715191223296 0.524962073147863 -2.2173924446106 0.0265962855633846
ABCB4 0.0606929927051726 0.951603712405697 1.24897801876068 0.211673113706333
ABCB6 -0.481853449168965 0.629910056922461 1.32258701324463 0.185972755363464
ABCB8 0.275365088919367 0.783035762670525 1.61704323185387 0.105868949306882
ABCB9 -0.17992951538151 0.857207903412843 -2.02175974845886 0.043201177972433
ABCC1 1.97032488440859 0.0488011482587756 -0.405797690153122 0.684891255999488
ABCC10 -0.201093133566662 0.840625750950244 1.0448055267334 0.296112860040617
ABCC2 0.947390569469525 0.343439794809816 0.0974719132644412 0.922351637970043
ABCC3 0.157284283849078 0.875020805767607 1.42217342719462 0.154975910880364
ABCC4 -1.29241728191291 0.196212674990461 -2.2649057746289 0.0235184623408037
ABCC5 0.69899966786823 0.484552238401572 2.60557770729065 0.00917194658058664
ABCC8 -1.73719558517457 0.082352653929146 -1.49100597743759 0.135959925567367
ABCC9 -0.119286386774217 0.905048468270924 -0.852976224972577 0.393672488811094
ABCD2 -1.2021864774519 0.229291287294149 -1.05433961491792 0.291727457821907
ABCD3 0.837927414668232 0.402071470783572 -0.782857037943063 0.433711068595066
ABCD4 0.690198592985403 0.490069308062738 -0.254142731428146 0.799385291919957
ABCF1 0.685880428669226 0.492788512739023 4.40967556415545 1.03525600105798e-05
ABCF2 0.140554277539472 0.888222070788112 0.0808798189092695 0.935537529554061
ABCF3 -0.885519955194851 0.375876261777496 0.331981247540931 0.739903419057232
ABCG2 -0.523275041032181 0.600782867213703 -1.97538100729352 0.0482249264937402
ABCG4 -0.554677486666243 0.579115277873395 2.1423533741685 0.0321650568438793
ABHD10 0.890836746453091 0.373016758353825 0.775683999061584 0.437935589810265
ABHD11 0.558557842440234 0.576463518203876 1.95548414114495 0.0505259534082257
ABHD12B 0.526046708134398 0.598855754499394 -0.935138583183288 0.349716884842607
ABHD13 0.954532138409279 0.339814349273329 0.517999231252975 0.604458805692435
ABHD14A -0.763999823652648 0.444867347688826 1.15753948688507 0.247052016230301
ABHD14B -1.14319911466798 0.252955929784245 -1.91370224952698 0.055658211470728
ABHD15 -1.03255023792813 0.301814425916523 -0.119233199363524 0.905090604963779
ABHD16A 0.0947640312851641 0.92450225713463 0.6118104775404 0.540663156753542
ABHD17A 0.234160512349115 0.81486036942523 0.237074494361877 0.812598998927741
ABHD17C 0.312419628288704 0.754721635172553 1.27918791770935 0.200830889535251
ABHD4 0.851858696164794 0.394292523839901 -1.21447491320492 0.224566423921002
ABHD5 0.732804888909297 0.46367743906386 1.54413616657257 0.122555348889472
ABHD6 -1.24121901326577 0.214524852862724 0.642801225185394 0.520353088047271
ABHD8 0.553118810905984 0.58018205661589 2.9962104967088 0.00273357664453785
ABI1 1.11834275808785 0.263420631813874 0.385035961866379 0.700210771947534
ABI2 -0.761304124473606 0.446475437642066 1.56859302520752 0.116742798687515
ABI3 1.96818502232385 0.0490467529556883 -0.79158091545105 0.428605078442434
ABI3BP 0.881454020104084 0.378072130230157 0.1266214424835 0.899240024894913
ABL1 0.420138224872091 0.674384479855434 0.404965370893478 0.685502965577006
ABL2 0.198938328951685 0.842310986538121 -1.79877984743559 0.0720535123790175
ABLIM1 0.318949002495797 0.749765184671838 1.39095461368561 0.164239190116761
ABLIM2 0.429899086197036 0.667269050228703 1.30418384075165 0.19217090812247
ABLIM3 -0.352567827408724 0.724412460593154 0.381055772304535 0.703161864512369
ABO 0.163424984512473 0.870183832522929 -0.0854929153884764 0.931869527552967
ABRA -1.47193874362205 0.141037420024203 -0.334643214941025 0.7378942417535
ABRACL 0.556240376157247 0.578046540838027 0.645465892988797 0.518625314087513
ABT1 0.438836526943383 0.660779991217732 0.370457372864165 0.711041732260783
ABTB1 0.353864245087634 0.72344062377284 1.73384571075439 0.0829454626386172
ABTB2 0.997662832823334 0.318442881660718 -0.323179334402084 0.746559430629705
AC002064.5 0.752387711711775 0.451817934228983 0.0751170789878583 0.940121559148622
AC002511.3 -0.321009622723996 0.748203098640732 0.459116131067276 0.646150773364502
AC003090.1 0.252464385901738 0.800682138608356 2.08873882921715 0.0367312395097338
AC004012.1 0.498474000836186 0.618149989850074 -0.252777471223586 0.800440177809724
AC004069.2 0.690909247565453 0.48962257431836 0.625574946403503 0.531593775971535
AC004156.3 0.624768945540442 0.532122715156586 -0.486920684576035 0.626314539901494
AC004540.5 1.21454967817126 0.224537891586157 0.644416505407783 0.519305384310651
AC005013.5 1.49379354893759 0.135229588193189 0.608810959070726 0.542649748720837
AC005082.12 -1.19323028182419 0.232779198190431 0.784749714568697 0.432600328267564
AC005224.2 0.30015666410479 0.76405765886936 -1.18509948771463 0.235978113612365
AC005281.1 -1.57164301425874 0.116033364880364 -0.928216338157654 0.353295361092111
AC005498.3 0.108957327451709 0.913236336520794 0.703017294406891 0.482044971753369
AC005523.3 -1.73293176793884 0.0831077970476275 1.2285166483373 0.219253083628981
AC005618.6 -0.0223587788433885 0.982161761841949 -1.41707766056061 0.156460223120105
AC005754.8 -1.0947937688447 0.273606996934963 -0.559212565422058 0.576016658574458
AC006129.1 -0.358280209367713 0.720133627051616 0.949338436126709 0.342448510834993
AC006129.2 0.675402359121471 0.499420167082517 -0.690173116960638 0.490085326945432
AC006272.2 -0.805590061763531 0.420479257858688 -2.64898800849915 0.00807331961795315
AC006273.4 -0.799930010475189 0.423751349050271 -0.643869459629059 0.519660087388317
AC006946.16 -0.693182566151577 0.48819498752354 -0.0171161498874426 0.98634395505272
AC007036.6 0.785186939254635 0.432343971979896 1.06924498081207 0.284959295132745
AC007228.9 1.76789249533417 0.0770788776534154 -0.0649827271699906 0.948187752905195
AC007249.3 -1.16753676816008 0.24299366883335 0.258956551551819 0.795668764067207
AC007383.3 1.09832609821018 0.27206211971344 0.855761826038361 0.392129534416213
AC007405.4 -0.120976394040537 0.903709732675354 -0.879341781139374 0.379215988367502
AC007405.6 0.680045323069587 0.496475763424603 -2.44749466133317 0.014385325631418
AC007879.2 -0.641200250914355 0.521392586639541 -0.173576638102531 0.862198193382746
AC008268.1 -0.477262417711028 0.633175269219455 -0.88353830575943 0.376945495523309
AC008592.4 1.88222114050872 0.0598059964473148 -0.504006053153892 0.614257123328398
AC008592.8 0.917801614249016 0.358722736997689 -0.633644282817841 0.526312994321476
AC008746.12 -1.58671663886135 0.112576836149335 -1.8720603860609 0.0611982496958336
AC009404.2 -0.758595450874805 0.448094594808857 -0.234922423958778 0.814268944752643
AC009495.2 -1.45743839045067 0.144995406331446 -0.0552029311656952 0.955976793765969
AC009495.3 -0.759594248886547 0.447497157890692 0.233035597317126 0.815733763936373
AC009961.3 -0.0513048961139068 0.959082566709978 -0.871852606200591 0.383288791593582
AC010894.3 0.253599538377176 0.799804953297726 0.86586982011795 0.386561555101781
AC012074.2 0.854694087361013 0.392720524661057 0.537350251312393 0.591025700361642
AC012531.25 0.247293680815766 0.804680948927776 1.68080064020206 0.0928016442709337
AC016995.3 -0.884336819474999 0.376514417984471 0.399388569354736 0.68960691512555
AC017002.1 -1.22747026590325 0.219645890826014 0.99814453758758 0.318209276073415
AC017060.1 -1.96442348841541 0.0494810011436994 1.23535803072656 0.216697285210122
AC017074.2 -0.915042928174082 0.360169094333703 2.86674673579348 0.00414714745649953
AC018647.3 0.118153467131193 0.905946059459921 -1.59044705470268 0.111734070957161
AC019186.1 -0.977263457994657 0.328438738970254 0.0573657751083374 0.954253825594467
AC022182.3 -1.27536360651726 0.20218057383959 -0.562326431274414 0.573893633170204
AC025335.1 0.539077549581336 0.589833345828831 3.97348642349243 7.08281971260091e-05
AC026904.1 0.597228009250969 0.55035516130178 -2.50538277626038 0.012231893712612
AC061992.2 -1.1838749056068 0.236462585129445 -0.389475911855698 0.696924126310194
AC068282.3 -1.93264084789294 0.0532804567357639 2.58324467996248 0.00978758815129288
AC069513.4 0.295649541085129 0.76749773563029 -0.0282367579638958 0.977473320287981
AC073133.1 1.22887182772403 0.219119865632017 -0.40264174312903 0.687211796487626
AC073133.2 1.5159372840349 0.129535211518358 -0.193806626154716 0.846327298466462
AC073257.2 0.496339958881012 0.619654578390525 0.43689838051796 0.662185046477569
AC073283.4 0.404253976825916 0.686025965154392 -0.374555683319756 0.707990937015875
AC079610.2 0.573207409308013 0.56650426822632 -0.0306951571255922 0.97551265339819
AC079922.3 -0.0830340733754439 0.933824446516494 2.38008761405945 0.0173085221989997
AC083843.1 1.05514816536809 0.291357566443636 0.934878867179945 0.349850729081578
AC084809.3 0.620315549886777 0.535050059338986 -0.664415684533892 0.506424297001971
AC087491.2 0.996249860313029 0.31912875885596 -0.00927887763828039 0.992596633026308
AC090044.2 -0.11273787194907 0.910238375163357 0.860233822412599 0.389660164016126
AC091814.2 -1.01389229249465 0.310634149535981 -0.921522427391757 0.356777737588562
AC092171.4 0.415593486828255 0.677707493482259 -1.71403380325018 0.0865225178682387
AC092835.2 1.40279454801317 0.160678113252573 1.07704222202301 0.28146140342748
AC093159.1 0.214348388439484 0.830275386278681 -2.57531932136753 0.0100147581131485
AC093323.3 -0.952084238828144 0.341054261653999 -0.343177544412991 0.731464896993851
AC093609.1 1.70264663456069 0.0886342172727966 0.756628572940826 0.449272418114679
AC093627.10 -0.674217141794759 0.500173273054275 1.53244405597065 0.125412892857959
AC093627.8 0.392215148653205 0.694899252042188 0.78346225341928 0.433355711324343
AC093627.9 -1.84320392919661 0.0652992414392777 1.04102374913363 0.297864526140638
AC093901.1 -0.290845035722808 0.771169839932229 0.0624164305627346 0.950231210774109
AC096574.5 -0.727875857540377 0.466689583120872 0.180316741468589 0.8569039132939
AC097721.2 -0.0499288402140993 0.960179094791329 0.282721012830734 0.777390707227566
AC104135.2 -1.74814354083109 0.0804391751082675 0.97972846031189 0.32722017363374
AC104653.1 0.00714811568673734 0.994296677423836 -0.374029910304426 0.708382063375584
AC108463.1 -0.178688051930717 0.858182651368163 0.897999346256256 0.369185897993827
AC108488.4 -1.14052891277999 0.254066014250037 0.488795579524199 0.624986427898036
AC109826.1 0.289162786479549 0.77245680802759 0.187783136963844 0.851046655357599
AC112715.2 -1.48771252456539 0.136826723172946 1.96674537658691 0.0492125727439933
AC114730.2 0.331877183089942 0.739982000106996 -0.696884409223153 0.485875135499803
AC115522.3 -0.26337270366619 0.792263327437201 -0.450671822569958 0.652226093528984
AC128709.2 0.207279354351687 0.835791696854603 0.160778660661855 0.872267732888485
AC128709.3 0.425781653883655 0.670266956463648 0.425966471433639 0.670132277565943
AC138969.4 -1.08090932536966 0.27973745005268 -0.737763464450836 0.460658198663167
AC141928.1 1.6292579373391 0.103258426547019 -0.326800256967545 0.743818965063019
AC144652.1 -0.972963527234016 0.330571429555513 -1.00996707892586 0.312511062863629
AC144831.1 -0.59637388285614 0.55092548388107 1.11996795792816 0.262727416684284
AC145343.2 1.28036513020328 0.200416751499428 1.67643404006958 0.0936532059964151
AC195454.1 -0.752856030917588 0.451536432404198 0.929056227207184 0.352859947759535
ACAA1 0.682902621186858 0.4946683775342 0.113422166443105 0.909695866825552
ACAA2 -0.529728583233526 0.596300127187159 0.419565680342382 0.674802764144446
ACACB 0.0876889840613755 0.930123875340414 1.42429825176698 0.154360153368375
ACAD11 0.0966631867948947 0.922993875562077 -0.471089005470276 0.637577176131564
ACAD8 -0.971443753371597 0.331327349525687 -0.0922325015686068 0.926513315575207
ACADL -0.307841216780811 0.758203157066686 0.159596607089043 0.87319885187336
ACADM 0.85814144498803 0.390814364459981 1.50771989727077 0.131626230853787
ACADS -0.393625609636785 0.693857470827314 -0.741106116440802 0.458629101326159
ACADSB -0.988593452897575 0.322862090757592 0.170613846090812 0.864527409957941
ACADVL -0.129163190651487 0.897228521782619 1.1249623298645 0.260604997455773
ACAN -1.58329659737974 0.113353878111082 0.0699481889605522 0.944234897785033
ACAP1 0.452101553176596 0.651195824822705 -0.210353055402457 0.833392129249317
ACAP3 1.14829277580865 0.250847720402391 1.51670730113983 0.129340600116215
ACAT1 0.843803308740173 0.398779326275543 1.32139697093911 0.186369035514891
ACBD3 1.54205565234025 0.123060070379768 0.432795321219268 0.665163472714346
ACBD4 0.439276522119453 0.660461183840157 -0.067375160753727 0.946283043093104
ACBD5 0.251347187913157 0.801545695145265 -0.545273184776306 0.585565643880244
ACBD6 -0.116691583130555 0.907104460395253 0.312113056247814 0.754954604378383
ACBD7 -2.52587797977064 0.011540955801886 1.09055240188967 0.275469883440168
ACCS -3.29946832463079 0.000968681587455333 0.0665783658315781 0.946917369088782
ACD 0.738953050476752 0.459935506893035 0.247065454721451 0.804857568225404
ACE 0.58034104362232 0.561684654407496 0.168025612831116 0.866563129408306
ACER1 0.993506488484774 0.320463190026139 1.51340925693512 0.130175735081221
ACER2 -0.609909596110508 0.541921695407906 0.460545986403429 0.645124371290969
ACER3 -1.02848820427647 0.303720236659791 1.42833873941957 0.153194382548351
ACHE 0.397375762705019 0.691090385842613 1.66650457964235 0.0956129568085163
ACIN1 0.742880834331361 0.457553830130265 0.206328257918358 0.83653450675925
ACKR2 1.00963887664746 0.312668336585893 1.21420407295227 0.224669805585462
ACKR3 -0.225376387359767 0.821686479291745 -0.160506144165993 0.872482382031279
ACKR4 -0.253834444451589 0.799623461903066 1.53432732988068 0.124949145466885
ACLY -0.422403894152016 0.672730235996264 0.428128660666811 0.668557451363483
ACO1 1.5055499610243 0.132182742199561 -2.58850121498108 0.00963946069546338
ACO2 -1.27719244786877 0.201534312587055 -0.699179978225294 0.484439561445539
ACOT1 -0.173837546660602 0.861993135650265 1.04955854222873 0.293921126308031
ACOT11 0.132050699156987 0.89494419069619 -1.79324382854912 0.0729339447673953
ACOT13 0.474115285877743 0.635417698761614 -1.56654129470921 0.117221949005305
ACOT2 -0.507850333771884 0.611558307726697 0.594148842302582 0.5524125655844
ACOT4 1.80100500655771 0.0717020908491806 1.10208665870361 0.270423998886782
ACOT7 -0.52693093859809 0.598241548044468 1.05932712554932 0.289450825507147
ACOT8 -0.00542200961743692 0.995673883434398 -0.0357970382433331 0.971444194694543
ACOX1 1.27552157832166 0.202124691505193 -0.131878018379211 0.895080775545062
ACOX3 -0.138199796882154 0.890082515621896 0.278114338963891 0.780924588893361
ACOXL -0.759472631356851 0.447569879911734 -0.162524491548538 0.870892843197991
ACP1 0.900624879699838 0.367787801665036 -1.07439411438349 0.282646079275498
ACP2 -0.288716073084292 0.772798661724166 -1.19401794921863 0.232470946906814
ACP5 -0.415143061463201 0.678037177815507 -0.198563724756241 0.842604031967521
ACP6 1.15508412285828 0.248055979329681 -0.33567437151388 0.737116434118972
ACPP -0.399231572836216 0.689722581273897 1.11724102497101 0.263891283868383
ACR -0.17672233680365 0.859726494788635 1.94294942342427 0.0520222695081221
ACRBP -0.332466299959746 0.739537182562267 0.699148833751678 0.484459022787444
ACRV1 0.140293123749242 0.888428397048685 0.35215362906456 0.724723050852971
ACSF2 0.32803837502489 0.742882647499566 2.29050551238973 0.0219920293950389
ACSF3 1.68614204056721 0.0917684442422918 -0.220197810415837 0.825717101817732
ACSL1 1.22319184919137 0.221257243414759 -0.340529285432693 0.733457972539802
ACSL3 0.987069259216455 0.32360868665134 -1.26744712026693 0.20499546025276
ACSL5 0.483860930235331 0.628484569621129 -0.962122093198431 0.335988277402158
ACSL6 -1.12775476484427 0.259423502068084 -0.519981435981239 0.603076513999473
ACSM1 0.317298581261303 0.751017053779766 1.16514229774475 0.243961397886982
ACSM3 -0.208437635333245 0.834887272843315 0.260114757884218 0.794775254502401
ACSM4 -1.5184795711291 0.128893545673535 -0.41646052874696 0.677073044606022
ACSM5 -1.23733368460214 0.215963227321956 0.811980646090041 0.416802736976471
ACSS1 2.61565698880316 0.0089055971608083 1.13010762162842 0.258430878593167
ACSS2 1.20244703270847 0.229190376104979 -1.43912553787231 0.150114957634772
ACSS3 0.685120411701216 0.493267940860934 -1.25134646892548 0.210808098538131
ACTA1 1.26474934508116 0.20596119496344 1.58865594863892 0.112138089382387
ACTB -0.0543524441305091 0.956654366895868 0.988886415958404 0.322718717439131
ACTL10 -0.356490857377045 0.72147299772803 0.0448118485510349 0.964257280803198
ACTN2 1.08677356804598 0.277136891877582 1.77151518766124 0.0764750693706243
ACTN3 1.08874518175269 0.276266271465295 -0.270810633897781 0.786536680730846
ACTN4 -1.08709847932575 0.276993289839671 2.02504688108635 0.0428625505428473
ACTR10 -0.310554443383838 0.756139364636149 0.104141655889609 0.917056933942098
ACTR1A -0.199160187673502 0.842137441156131 -0.0597373880445957 0.952364793539903
ACTR1B 0.327555339258971 0.74324789454058 -0.988983413408466 0.322671256966724
ACTR2 1.90550316740449 0.0567146961115012 -0.595721006393433 0.55136162256926
ACTR3 1.44938155824233 0.147231055926241 -0.218064606189728 0.827378773950853
ACTR3B 0.509437937386641 0.610445290154875 -1.08717622377002 0.276958936407578
ACTR5 0.829027695935419 0.407088735436474 0.25750624677274 0.796787993637137
ACTR6 -0.0407895448312074 0.967463674439486 1.99603923084415 0.0459296527503751
ACTR8 0.0213140090326882 0.982995168785992 0.117364831617007 0.906570951730667
ACTRT3 -0.300376018052406 0.763890354398361 -1.1898434921431 0.234107911778867
ACVR1 -1.61774649259236 0.105717241958176 0.0555054433643818 0.955735793459914
ACVR1B -0.490451084978492 0.62381473522846 0.813045561313629 0.416191936512983
ACVR1C -0.661706912694312 0.508159073645896 -0.0497278496623039 0.960339263087686
ACVR2A 0.613671762905525 0.539432251321031 -0.975071191379147 0.32952494759609
ACVRL1 -0.0610414737066923 0.951326179377681 1.731325507164 0.083393724555744
ACY1 -0.344807527825123 0.730239073380558 0.169179439544678 0.865655501536506
ACY3 1.02018182483001 0.307642235788156 0.144161389855767 0.885373028838719
ACYP1 -1.10651157348047 0.268505157467749 -0.9776211977005 0.328261709266151
ACYP2 0.348157925701463 0.727721583807902 0.319512893410158 0.749337615853098
ADA 2.77234391764052 0.00556542021220052 0.0941426972749787 0.924995803451511
ADAD2 0.0705506006135604 0.943755427383725 0.0136846831010253 0.989081543419507
ADAL -1.79816641042594 0.0721506407455329 2.92253947257996 0.00347189610796389
