Gene Z_eqtl p_eqtl Z_twas p_twas
A1BG -0.113254394190167 0.90982887269863 -1.29373064445664 0.195758476405907
A2M 0.277532307766354 0.781371401724722 0.377453979358751 0.705836258521711
A3GALT2 -0.56421147869634 0.572610216793638 -0.102634213864803 0.918253287480102
A4GALT 0.771764869972566 0.440253701895799 1.06675890945493 0.286080718006997
A4GNT 0.500821525508752 0.616496735012565 -0.548530764390636 0.583327511134508
AAAS -1.44035914297484 0.149765816635122 -1.26417744159699 0.206166345710855
AACS 0.00947496809920576 0.992440182353511 -1.2268617324793 0.219874563657768
AADAC -0.0360696037220033 0.971226859265419 0.410790234804153 0.681226354232712
AADAT 1.51012710125078 0.131010995384742 -0.0816284846624075 0.934942149390432
AAGAB 1.39995075090516 0.161528066860281 0.85486406626547 0.392626405716512
AAMDC 0.937609407989125 0.348445174767457 1.74515711978613 0.0809575230379852
AAMP 1.6064154329957 0.108182662201566 0.271939430488684 0.78566859213834
AANAT -0.562737837232268 0.57361341516212 0.0234065055847168 0.981326015722697
AAR2 1.50213224661479 0.133062958377371 -1.47732162475586 0.139589444004455
AARD 0.795896213414955 0.426092362338629 0.491048181370796 0.623392370343663
AARS2 0.722899904767325 0.469741382063253 0.623252516747281 0.533118595650007
AASDH 2.29527598986028 0.0217173127009018 1.03296066339108 0.301622307665435
AASS 0.363097177918625 0.716532292670057 -0.979068875312805 0.327545949174629
AATK 0.793369751344386 0.427562428921139 1.33692369416636 0.181247545720964
ABAT 1.23444774445589 0.217036107322627 0.185409069061279 0.852908195663058
ABCA1 0.486056618098955 0.626927023844501 0.311758276927593 0.75522423492486
ABCA10 0.923927216459059 0.355524211743324 0.0246543250977993 0.980330687286196
ABCA13 -0.427104898274621 0.669302925392371 0.800214564962431 0.423586492522351
ABCA2 0.079652254280718 0.936513834298167 -0.340174496173859 0.733725123238573
ABCA3 -1.67070090202078 0.0947807706203649 -0.639721691608429 0.522353550609942
ABCA5 0.111361959527718 0.911329324281414 0.734625509983426 0.462567597489825
ABCA6 0.935175280963752 0.349697975319203 2.26710605621338 0.0233837477091999
ABCA7 -1.58009171688436 0.114085863950293 0.390189022341128 0.696396778495844
ABCA8 0.903734789870636 0.366136046949145 -0.823451936244965 0.410251038864125
ABCA9 0.0174547819745107 0.986073806101503 0.786376819410138 0.431646759707972
ABCB1 1.20162387399859 0.229509287424706 -1.64218759536743 0.100551132636153
ABCB10 0.676218909018768 0.49890166883516 -2.2173924446106 0.0265962855633846
ABCB4 1.95415464127557 0.0506829317022948 1.24897801876068 0.211673113706333
ABCB6 0.262533959819603 0.792909807102749 1.32258701324463 0.185972755363464
ABCB8 0.502065755322359 0.615621267774081 1.61704323185387 0.105868949306882
